Site_ID,Date,Date_Year,Date_Month,Date_Day,City_Town_Name,Latitude_Degrees,Longitude_Degrees,Distance_to_Shore,Exposure,Turbidity,Cyclone_Frequency,Depth_m,ClimSST,SSTA,SSTA_DHW,TSA,TSA_DHW,Windspeed,Percent_Bleaching
14295,2009-09-01,2009,9,1,Martin County,27.1064,-80.1223,1216,Exposed,0.1193,57.69,4.6,262.15,0.15,4.67,0.1,2.48,1,0.375
14291,2009-09-01,2009,9,1,Martin County,27.1038,-80.1209,1193,Exposed,0.1193,57.69,5.7,262.15,0.15,4.67,0.1,2.48,1,0.4
12889,2009-09-02,2009,9,2,Monroe County,24.7044,-82.8902,8086,Exposed,0.0738,47.43,12.2,301.1,1.05,1.53,0.69,0,4,0.0654
12943,2009-09-02,2009,9,2,Monroe County,24.7284,-82.8087,12446,Exposed,0.063,47.43,18.6,301.11,1.18,1.16,0.83,0,4,0.0694
12909,2009-09-02,2009,9,2,Monroe County,24.7116,-82.8803,9078,Exposed,0.0534,47.43,12.3,301.1,1.05,1.53,0.69,0,4,0.0796
13966,2009-09-02,2009,9,2,Broward County,26.0569,-80.0873,2422,Exposed,0.0473,56.97,17.3,301.22,0.77,1.09,0.57,0,2,0.0833
12927,2009-09-02,2009,9,2,Monroe County,24.7224,-82.8506,10490,Exposed,0.0607,47.43,18.2,301.06,0.88,0,0.5,0,4,0.098
14006,2009-09-02,2009,9,2,Broward County,26.0857,-80.0851,2447,Exposed,0.053,63.75,15.2,301.21,0.63,0,0.44,0,2,0.09880000000000001
12900,2009-09-02,2009,9,2,Monroe County,24.708,-82.7852,11916,Exposed,0.06,47.43,10.2,301.11,1.18,1.16,0.83,0,4,0.10710000000000001
12811,2009-09-02,2009,9,2,Monroe County,24.6846,-82.8842,6163,Exposed,0.0738,47.43,11.5,301.06,1.17,0,0.79,0,4,0.1215
12937,2009-09-02,2009,9,2,Monroe County,24.7254,-82.8144,11896,Exposed,0.063,47.43,18,301.11,1.18,1.16,0.83,0,4,0.12300000000000001
14011,2009-09-02,2009,9,2,Broward County,26.0912,-80.085,2029,Exposed,0.053,63.75,14.6,301.21,0.63,0,0.44,0,2,0.1449
12939,2009-09-02,2009,9,2,Monroe County,24.726,-82.7931,13001,Exposed,0.063,47.43,15.4,301.11,1.18,1.16,0.83,0,4,0.1574
13969,2009-09-02,2009,9,2,Broward County,26.0587,-80.0913,2004,Exposed,0.0473,56.97,19.2,301.22,0.77,1.09,0.57,0,2,0.16670000000000001
13988,2009-09-02,2009,9,2,Broward County,26.0713,-80.0912,1918,Exposed,0.0473,56.97,17.1,301.22,0.77,1.09,0.57,0,2,0.1961
12910,2009-09-02,2009,9,2,Monroe County,24.7116,-82.7891,11955,Exposed,0.0546,47.43,10.4,301.11,1.18,1.16,0.83,0,4,0.2368
12567,2009-09-03,2009,9,3,Monroe County,24.6006,-82.9806,6434,Exposed,0.0629,51.47,17.4,301.14,0.48,1.01,0.12,0,4,0.0588
12601,2009-09-03,2009,9,3,Monroe County,24.6119,-82.9458,2812,Exposed,0.0709,51.47,10,301.12,0.96,2.02,0.59,0,4,0.0795
12534,2009-09-03,2009,9,3,Monroe County,24.5874,-82.9477,5125,Exposed,0.0709,51.47,12.8,301.12,0.96,2.02,0.59,0,4,0.10529999999999999
12683,2009-09-03,2009,9,3,Monroe County,24.6288,-82.8327,3105,Exposed,0.0722,71.57,8.2,301.14,0.93,1.08,0.62,0,4,0.1167
12589,2009-09-03,2009,9,3,Monroe County,24.6091,-82.8716,1902,Exposed,0.0581,71.57,6,301.15,0.48,1.21,0.14,0,4,0.1282
12578,2009-09-03,2009,9,3,Monroe County,24.6053,-82.8732,2351,Exposed,0.0581,71.57,16,301.15,0.48,1.21,0.14,0,4,0.1363
12644,2009-09-03,2009,9,3,Monroe County,24.6238,-82.8187,4519,Exposed,0.057,71.57,15.9,301.12,0.9,0,0.56,0,4,0.1577
12561,2009-09-03,2009,9,3,Monroe County,24.5982,-82.9814,6646,Exposed,0.0629,51.47,17.8,301.14,0.48,1.01,0.12,0,4,0.1795
14059,2009-09-04,2009,9,4,Broward County,26.1472,-80.0986,245,Exposed,0.043,63.75,5.2,262.15,0.58,0.85,0.38,0,2,0
14096,2009-09-04,2009,9,4,Broward County,26.176,-80.0884,806,Exposed,0.0428,54.65,4.2,262.15,0.49,0.73,0.31,0,2,0
14238,2009-09-04,2009,9,4,Palm Beach County,26.6557,-80.0233,1329,Exposed,0.0523,68.4,14.9,301.12,1.58,5.74,1.42,2.77,2,0.013300000000000001
12890,2009-09-04,2009,9,4,Monroe County,24.7046,-82.8629,8343,Exposed,0.102,47.43,9.6,301.06,0.88,0,0.5,0,4,0.057300000000000004
14093,2009-09-04,2009,9,4,Broward County,26.1724,-80.0904,665,Exposed,0.0428,54.65,3.7,262.15,0.49,0.73,0.31,0,2,0.0588
12803,2009-09-04,2009,9,4,Monroe County,24.6782,-82.9227,4721,Exposed,0.0596,47.02,16.2,301.07,1.01,1.02,0.62,0,4,0.0857
12899,2009-09-04,2009,9,4,Monroe County,24.708,-82.8743,8647,Exposed,0.102,47.43,10.9,301.1,1.05,1.53,0.69,0,4,0.087
12786,2009-09-04,2009,9,4,Monroe County,24.6692,-82.9276,3858,Exposed,0.0596,47.02,18.8,301.07,1.01,1.02,0.62,0,4,0.1057
14066,2009-09-04,2009,9,4,Broward County,26.149,-80.0966,409,Exposed,0.043,63.75,5.8,262.15,0.58,0.85,0.38,0,2,0.11109999999999999
12917,2009-09-04,2009,9,4,Monroe County,24.7152,-82.8624,9505,Exposed,0.0607,47.43,13.8,301.06,0.88,0,0.5,0,4,0.114
14251,2009-09-04,2009,9,4,Palm Beach County,26.6846,-80.0312,327,Exposed,0.0429,88.08,3.7,301.13,1.43,6.56,1.23,3.73,2,0.15689999999999998
14246,2009-09-04,2009,9,4,Palm Beach County,26.681,-80.031,394,Exposed,0.0429,88.08,5.9,301.13,1.43,6.56,1.23,3.73,2,0.1754
12807,2009-09-04,2009,9,4,Monroe County,24.6801,-82.885,5903,Sheltered,0.0738,47.43,9.4,301.06,1.17,0,0.79,0,4,0.24489999999999998
12310,2009-09-08,2009,9,8,Monroe County,24.5231,-81.6466,5404,Sheltered,0.1203,58.42,5.1,299.81,3.94,45.25,3.94,44.68,4,0.0317
12325,2009-09-08,2009,9,8,Monroe County,24.5258,-81.6838,3731,Sheltered,0.1382,56.21,5.9,301.25,1.04,8.06,0.64,2.37,4,0.043899999999999995
12321,2009-09-08,2009,9,8,Monroe County,24.525,-81.6308,5684,Sheltered,0.1203,58.42,4.8,299.81,3.94,45.25,3.94,44.68,4,0.0603
13897,2009-09-09,2009,9,9,Broward County,25.9703,-80.1059,1235,Exposed,0.0609,51.35,10.1,300.84,1.42,2.19,1.05,0,3,0.049400000000000006
12313,2009-09-09,2009,9,9,Monroe County,24.5234,-81.6834,3924,Sheltered,0.1382,56.21,5.3,300.86,0.75,6.25,0.13,1.06,2,0.0556
13900,2009-09-09,2009,9,9,Broward County,25.9738,-80.0899,2819,Exposed,0.0609,51.35,20.7,300.84,1.42,2.19,1.05,0,3,0.0571
12219,2009-09-09,2009,9,9,Monroe County,24.5001,-81.6935,6438,Sheltered,0.1382,56.21,7.8,300.86,0.75,6.25,0.13,1.06,2,0.1577
12429,2009-09-09,2009,9,9,Monroe County,24.553,-81.688,684,Sheltered,0.1624,56.21,3.6,262.15,1.2,11.05,0.58,7.47,3,0.16670000000000001
12207,2009-09-09,2009,9,9,Monroe County,24.4958,-81.7017,6745,Sheltered,0.063,53.15,9.8,300.88,1.14,9.63,0.56,3.94,2,0.17309999999999998
13905,2009-09-09,2009,9,9,Broward County,25.983,-80.1078,979,Exposed,0.0609,51.35,8.5,300.84,1.42,2.19,1.05,0,3,0.17420000000000002
13788,2009-09-10,2009,9,10,Miami-Dade County,25.842,-80.0949,2404,Exposed,0.0684,33.22,14.2,300.8,1.18,1,0.79,0,3,0.0417
13824,2009-09-10,2009,9,10,Miami-Dade County,25.8751,-80.0998,2012,Exposed,0.0487,33.22,13,300.79,1.28,0,0.89,0,3,0.057999999999999996
14149,2009-09-14,2009,9,14,Broward County,26.243,-80.0815,453,Exposed,0.0453,54.65,5.2,262.15,0.74,0,0.39,0,3,0
12651,2009-09-14,2009,9,14,Monroe County,24.6252,-81.1129,7015,Exposed,0.1387,62.59,6.7,300.89,0.93,2.96,0.32,0,3,0.024300000000000002
14152,2009-09-14,2009,9,14,Broward County,26.2465,-80.0657,1902,Exposed,0.0453,54.65,16.8,300.86,0.95,0,0.57,0,3,0.0533
12597,2009-09-14,2009,9,14,Monroe County,24.6111,-81.165,10298,Exposed,0.0595,62.59,11.3,300.99,1.05,4.27,0.52,1.14,3,0.056900000000000006
14156,2009-09-14,2009,9,14,Broward County,26.2517,-80.0798,436,Exposed,0.0447,52.57,4.3,262.15,0.72,0.71,0.39,0.35,3,0.09519999999999999
12586,2009-09-14,2009,9,14,Monroe County,24.6062,-81.1654,10781,Exposed,0.0595,62.59,14.8,300.99,1.05,4.27,0.52,1.14,3,0.1072
12588,2009-09-14,2009,9,14,Monroe County,24.608,-81.182,9337,Exposed,0.0766,62.25,7.9,300.99,1.05,4.27,0.52,1.14,3,0.1317
14176,2009-09-14,2009,9,14,Broward County,26.3041,-80.0672,910,Exposed,0.0439,52.57,14.6,300.85,0.83,2.13,0.52,1.04,3,0.25
14155,2009-09-14,2009,9,14,Broward County,26.2516,-80.0659,1825,Exposed,0.0447,52.57,15.3,300.86,0.95,0,0.57,0,3,0.31579999999999997
14165,2009-09-14,2009,9,14,Broward County,26.2667,-80.0708,887,Exposed,0.0447,52.57,15.4,300.86,0.95,0,0.57,0,3,0.3768
14157,2009-09-14,2009,9,14,Broward County,26.2518,-80.0719,1222,Exposed,0.0447,52.57,15.4,300.86,0.95,0,0.57,0,3,0.48479999999999995
12757,2009-09-15,2009,9,15,Monroe County,24.66,-81.0306,5664,Exposed,0.0644,62.59,6.7,300.96,0.71,6.62,0.19,3.65,3,0.0139
14123,2009-09-15,2009,9,15,Broward County,26.2084,-80.0863,555,Exposed,0.0416,54.65,5.1,262.15,0.74,0,0.39,0,3,0.0202
14135,2009-09-15,2009,9,15,Broward County,26.2211,-80.0841,536,Exposed,0.0422,54.65,4.3,262.15,0.74,0,0.39,0,3,0.0222
12720,2009-09-15,2009,9,15,Monroe County,24.6383,-81.0642,5868,Exposed,0.0889,62.59,11,300.93,0.87,5.67,0.31,0,3,0.0504
12726,2009-09-15,2009,9,15,Monroe County,24.6419,-81.0524,5895,Exposed,0.0889,62.59,11,300.93,0.87,5.67,0.31,0,3,0.0718
12844,2009-09-15,2009,9,15,Monroe County,24.6943,-81.0405,2976,Sheltered,0.157,62.84,3.4,300.72,0.95,5.01,0.28,2.28,3,0.09699999999999999
14121,2009-09-15,2009,9,15,Broward County,26.205,-80.0781,1409,Exposed,0.0442,54.65,14.3,262.15,0.74,0,0.39,0,3,0.1
12824,2009-09-15,2009,9,15,Monroe County,24.6889,-81.0465,2903,Sheltered,0.1541,62.84,5.8,300.72,0.95,5.01,0.28,2.28,3,0.12119999999999999
12682,2009-09-15,2009,9,15,Monroe County,24.6284,-81.0921,6742,Exposed,0.1387,62.59,14.2,300.89,0.93,2.96,0.32,0,3,0.124
14137,2009-09-15,2009,9,15,Broward County,26.2212,-80.0765,1293,Exposed,0.0453,54.65,16,262.15,0.74,0,0.39,0,3,0.1389
14112,2009-09-15,2009,9,15,Broward County,26.1998,-80.0712,2201,Exposed,0.0442,54.65,14.5,300.97,0.87,0,0.53,0,3,0.1707
12763,2009-09-16,2009,9,16,Monroe County,24.6618,-80.999,6553,Exposed,0.0498,60.69,7.9,299.79,2.98,43.84,2.94,43.5,5,0
12584,2009-09-16,2009,9,16,Monroe County,24.6061,-81.4293,3188,Sheltered,0.1852,65.38,5,300.37,0.79,9.24,-0.14,3.44,5,0.013300000000000001
12787,2009-09-16,2009,9,16,Monroe County,24.6694,-80.9771,6812,Exposed,0.1358,61.18,5.4,300.49,0.88,4.34,0.05,1.16,5,0.0169
13460,2009-09-16,2009,9,16,Miami-Dade County,25.3646,-80.1675,6533,Exposed,0.155,54.86,3.1,300.33,0.71,1.14,-0.16,1.06,4,0.0404
13402,2009-09-16,2009,9,16,Monroe County,25.3152,-80.1883,6440,Exposed,0.1093,55.99,3.8,300.49,0.47,1.02,-0.26,0,4,0.0417
12539,2009-09-16,2009,9,16,Monroe County,24.5911,-81.3712,4074,Sheltered,0.1553,62.25,7,300.38,0.54,5.67,-0.41,1.12,5,0.0518
12554,2009-09-16,2009,9,16,Monroe County,24.596,-81.3943,2796,Sheltered,0.1705,62.25,7.8,300.38,0.54,5.67,-0.41,1.12,5,0.0667
13760,2009-09-16,2009,9,16,Miami-Dade County,25.8098,-80.0973,2417,Exposed,0.0616,41.6,11.2,300.49,0.68,1.19,0.07,0,4,0.0667
13822,2009-09-16,2009,9,16,Miami-Dade County,25.8728,-80.1067,1283,Exposed,0.0684,33.22,6.6,300.46,0.57,1.28,-0.02,0,4,0.0753
13830,2009-09-16,2009,9,16,Miami-Dade County,25.8836,-80.1026,1795,Exposed,0.0487,33.22,9.8,300.46,0.57,1.28,-0.02,0,4,0.0855
12813,2009-09-16,2009,9,16,Monroe County,24.6851,-80.9645,6070,Exposed,0.1358,61.18,5.2,300.49,0.88,4.34,0.05,1.16,5,0.1202
13400,2009-09-16,2009,9,16,Monroe County,25.3105,-80.2159,4687,Sheltered,0.1691,55.99,4.9,300.23,1.01,2.58,0.12,2.29,4,0.12210000000000001
13408,2009-09-16,2009,9,16,Miami-Dade County,25.3208,-80.1827,6805,Exposed,0.1093,55.99,4.7,300.49,0.47,1.02,-0.26,0,4,0.2685
13150,2009-09-17,2009,9,17,Monroe County,25.0185,-80.3998,5973,Exposed,0.1005,60.51,4.8,300.54,0.98,2.7,0.25,1.46,5,0.0196
13452,2009-09-17,2009,9,17,Miami-Dade County,25.3606,-80.1626,7170,Exposed,0.0818,57.28,7.7,300.33,0.71,1.14,-0.16,1.06,4,0.062
14210,2009-09-17,2009,9,17,Palm Beach County,26.456,-80.0461,1195,Exposed,0.0392,52.89,18.4,262.15,0.69,3.9,0.16,0.33,4,0.0667
13478,2009-09-17,2009,9,17,Miami-Dade County,25.383,-80.1784,4158,Sheltered,0.1542,54.86,3.8,300.33,0.57,0,-0.29,0,4,0.085
13464,2009-09-17,2009,9,17,Miami-Dade County,25.3673,-80.1404,8174,Exposed,0.0818,57.28,5.8,300.56,0.45,0,-0.24,0,4,0.0882
13120,2009-09-17,2009,9,17,Monroe County,25.002,-80.3945,7590,Exposed,0.1005,60.51,8.4,300.54,0.98,2.7,0.25,1.46,5,0.1094
13146,2009-09-17,2009,9,17,Monroe County,25.0165,-80.3704,8616,Exposed,0.0527,60.51,9,300.54,0.98,2.7,0.25,1.46,5,0.1822
13145,2009-09-17,2009,9,17,Monroe County,25.0149,-80.369,8823,Exposed,0.0527,60.51,6.4,300.54,0.98,2.7,0.25,1.46,5,0.1857
13474,2009-09-17,2009,9,17,Miami-Dade County,25.3751,-80.1538,6664,Exposed,0.0608,57.28,3.7,300.63,0.26,1.08,-0.42,1.04,4,0.19260000000000002
14226,2009-09-17,2009,9,17,Palm Beach County,26.5692,-80.0277,1108,Exposed,0.0434,56.63,13.2,300.62,0.57,7.29,0.04,4.12,4,0.2121
13091,2009-09-17,2009,9,17,Monroe County,24.9847,-80.4164,7953.73,Exposed,0.0627,62.54,5.2,300.59,0.71,0,-0.01,0,5,0.21710000000000002
13161,2009-09-17,2009,9,17,Monroe County,25.0271,-80.3607,9084,Exposed,0.0527,60.51,10.7,300.62,0.91,2.37,0.23,1.32,5,0.2525
12951,2009-09-18,2009,9,18,Monroe County,24.7501,-80.934,1497,Sheltered,0.2352,59.52,3.7,300.05,0.91,2.37,-0.24,0,5,0.0215
12912,2009-09-18,2009,9,18,Monroe County,24.7122,-80.9455,4479,Sheltered,0.1799,61.18,4.8,300.35,0.69,2.71,-0.28,0,5,0.0536
12857,2009-09-18,2009,9,18,Monroe County,24.6967,-80.9026,7655,Exposed,0.08,61.18,7.4,300.52,0.69,2.59,-0.17,0,5,0.1643
13189,2009-09-22,2009,9,22,Monroe County,25.0596,-80.3793,5556,Sheltered,0.15,60.51,2.6,300.46,0.96,1.29,0.16,1.23,5,0.055099999999999996
13208,2009-09-22,2009,9,22,Monroe County,25.0714,-80.3866,4063,Sheltered,0.15,60.51,2.7,300.46,0.96,1.29,0.16,1.23,5,0.061900000000000004
13206,2009-09-22,2009,9,22,Monroe County,25.0684,-80.3177,8988,Exposed,0.0551,57.79,16.3,300.63,1.15,1.23,0.47,1.19,5,0.0719
13833,2009-09-23,2009,9,23,Miami-Dade County,25.8853,-80.0866,3414,Exposed,0.0487,33.22,28.4,300.12,1.14,1.28,0.31,0,2,0.0347
13819,2009-09-23,2009,9,23,Miami-Dade County,25.8638,-80.1107,819,Exposed,0.0684,33.22,5.6,300.13,1.08,2.18,0.25,0,2,0.0667
13401,2009-09-23,2009,9,23,Monroe County,25.3152,-80.1884,6433,Exposed,0.1093,55.99,4.4,300.12,0.34,1.02,-0.67,0,2,0.07690000000000001
13427,2009-09-23,2009,9,23,Miami-Dade County,25.3368,-80.1682,7323,Exposed,0.155,54.86,6.7,299.94,1.17,1.14,0,1.06,2,0.1067
13865,2009-09-23,2009,9,23,Miami-Dade County,25.9293,-80.0926,2780,Exposed,0.0548,51.35,19.8,300.18,0.94,1.24,0.11,0,2,0.11359999999999999
13434,2009-09-23,2009,9,23,Miami-Dade County,25.3469,-80.151,8747,Exposed,0.0818,57.28,9,300.19,0.31,0,-0.65,0,2,0.1304
13403,2009-09-23,2009,9,23,Monroe County,25.3161,-80.1545,9344,Exposed,0.0482,56.89,16.4,300.33,0.18,2.14,-0.69,1.07,2,0.1333
13426,2009-09-23,2009,9,23,Miami-Dade County,25.336,-80.1706,7105,Exposed,0.155,54.86,7.8,299.94,1.17,1.14,0,1.06,2,0.1343
13415,2009-09-23,2009,9,23,Miami-Dade County,25.3304,-80.1717,7165,Exposed,0.1093,55.99,9.5,299.94,1.17,1.14,0,1.06,2,0.1602
13772,2009-09-24,2009,9,24,Miami-Dade County,25.8279,-80.0862,3341,Exposed,0.0616,41.6,29.1,300.13,1.08,2.18,0.25,0,2,0
13814,2009-09-24,2009,9,24,Miami-Dade County,25.8568,-80.0888,3007,Exposed,0.0684,33.22,18.4,300.13,1.08,2.18,0.25,0,2,0.048799999999999996
13765,2009-09-24,2009,9,24,Miami-Dade County,25.8222,-80.0991,2124,Exposed,0.0616,41.6,11.6,300.15,0.86,1.19,0.01,0,2,0.0833
13441,2009-09-24,2009,9,24,Miami-Dade County,25.3496,-80.1863,5349,Sheltered,0.155,54.86,4.9,299.94,1.17,1.14,0,1.06,2,0.11449999999999999
13440,2009-09-24,2009,9,24,Miami-Dade County,25.3496,-80.1863,5331,Sheltered,0.155,54.86,7.9,299.94,1.17,1.14,0,1.06,2,0.1407
13428,2009-09-24,2009,9,24,Miami-Dade County,25.3369,-80.1966,4561,Sheltered,0.155,54.86,4,299.94,1.17,1.14,0,1.06,2,0.1484
13437,2009-09-24,2009,9,24,Miami-Dade County,25.3474,-80.1788,6159,Sheltered,0.155,54.86,6.3,299.94,1.17,1.14,0,1.06,2,0.1889
12132,2009-10-01,2009,10,1,Monroe County,24.4742,-81.7673,8244,Exposed,0.0789,53.15,6.1,299.69,1.74,6.23,0.28,2.26,3,0.0833
12206,2009-10-01,2009,10,1,Monroe County,24.4956,-81.7319,6636,Sheltered,0.0727,53.15,8.4,299.64,2.09,6.35,0.63,2.82,3,0.1105
12212,2009-10-01,2009,10,1,Monroe County,24.4988,-81.6959,6511,Sheltered,0.063,53.15,8.4,299.63,2.16,2.17,0.64,0,3,0.1159
12032,2009-10-01,2009,10,1,Monroe County,24.4665,-81.7884,8751,Exposed,0.0789,53.15,13.8,299.72,1.55,4.22,0.12,2.28,3,0.14
12057,2009-10-01,2009,10,1,Monroe County,24.4726,-81.7547,8799,Exposed,0.0789,53.15,14.8,299.69,1.74,6.23,0.28,2.26,3,0.16940000000000002
12131,2009-10-01,2009,10,1,Monroe County,24.4738,-81.7588,8527,Exposed,0.0789,53.15,10.1,299.69,1.74,6.23,0.28,2.26,3,0.1783
13075,2010-01-20,2010,1,20,Monroe County,24.9708,-80.4375,6978,Exposed,0.0704,62.54,13.1,296.98,-0.34,2.52,-6.43,0,7,0.156
13095,2010-01-20,2010,1,20,Monroe County,24.9861,-80.449700000000007,5211,Exposed,0.0704,62.54,6.1,296.88,-0.14,4.98,-6.43,0,7,0.1833
13110,2010-01-20,2010,1,20,Monroe County,24.9932,-80.4636,3690,Sheltered,0.1405,62.54,3.7,296.88,-0.14,4.98,-6.43,0,7,0.2667
13077,2010-01-20,2010,1,20,Monroe County,24.9758,-80.4421,6301,Exposed,0.0704,62.54,9.8,296.98,-0.34,2.52,-6.43,0,7,0.2917
12297,2010-01-22,2010,1,22,Monroe County,24.5213,-81.5854,7418,Exposed,0.0971,58.42,6.4,296.76,-0.27,3.47,-6.9,0,7,0
12824,2010-01-22,2010,1,22,Monroe County,24.6889,-81.0465,2903,Sheltered,0.1541,62.84,5.8,296.77,0.56,3.93,-6.15,0,7,0
14035,2010-01-22,2010,1,22,Broward County,26.1165,-80.1008,309,Exposed,0.053,63.75,4.4,297.1,0.21,8.8,-5.26,0,6,0.047599999999999996
12460,2010-01-22,2010,1,22,Monroe County,24.5615,-81.4079,6742,Exposed,0.121,57.81,5.8,299.84,-4.05,1.55,-4.08,1.54,7,0.0519
12276,2010-01-22,2010,1,22,Monroe County,24.5177,-81.5444,9572,Exposed,0.0816,58.42,4.9,299.87,-3.39,1.51,-3.42,1.47,7,0.057999999999999996
12348,2010-01-22,2010,1,22,Monroe County,24.5314,-81.4836,8699,Exposed,0.0617,58.42,6.4,296.87,-0.22,3.21,-6.72,0,7,0.0588
12844,2010-01-22,2010,1,22,Monroe County,24.6943,-81.0405,2976,Sheltered,0.157,62.84,4.6,296.77,0.56,3.93,-6.15,0,7,0.0758
12865,2010-01-22,2010,1,22,Monroe County,24.6977,-80.9581,5256,Sheltered,0.0881,61.18,4.9,296.88,0.27,4.66,-6.22,0,7,0.0917
14009,2010-01-22,2010,1,22,Broward County,26.0894,-80.099,860,Exposed,0.053,63.75,4.4,297.1,0.21,8.8,-5.26,0,6,0.1026
14066,2010-01-22,2010,1,22,Broward County,26.149,-80.0966,409,Exposed,0.043,63.75,4.6,262.15,0.1,5.99,-5.3,0,6,0.11109999999999999
12874,2010-01-22,2010,1,22,Monroe County,24.6995,-80.9668,4538,Sheltered,0.1358,61.18,4.9,296.88,0.27,4.66,-6.22,0,7,0.1805
13285,2010-01-26,2010,1,26,Monroe County,25.1486,-80.3611,438,Sheltered,0.1764,58.32,1.8,296.82,-0.78,5.92,-7.18,0,7,0.0317
13313,2010-01-26,2010,1,26,Monroe County,25.2118,-80.3233,988,Sheltered,0.1875,56.55,2.1,296.75,-1.12,10.74,-7.69,0,7,0.1333
13897,2010-01-27,2010,1,27,Broward County,25.9703,-80.1059,1235,Exposed,0.0609,51.35,8.5,297.23,0.18,3.56,-5.34,0,6,0
13900,2010-01-27,2010,1,27,Broward County,25.9738,-80.0899,2819,Exposed,0.0609,51.35,16.8,297.23,0.18,3.56,-5.34,0,6,0
13905,2010-01-27,2010,1,27,Broward County,25.983,-80.1078,979,Exposed,0.0609,51.35,6.7,297.23,0.18,3.56,-5.34,0,6,0.0139
12623,2010-01-28,2010,1,28,Monroe County,24.6201,-81.3693,1072,Sheltered,0.1553,62.25,3.1,296.69,-1.54,3.38,-8.99,0,6,0
13743,2010-01-28,2010,1,28,Miami-Dade County,25.7824,-80.0875,4021,Exposed,0.0599,41.6,18,297.3,-0.21,3.76,-5.86,0,6,0
13957,2010-01-28,2010,1,28,Broward County,26.0429,-80.095,1798,Exposed,0.0473,56.97,18.2,297.21,0.33,5.2,-5.28,0,6,0
14254,2010-01-28,2010,1,28,Palm Beach County,26.6909,-80.0182,1535,Exposed,0.0429,88.08,15.6,297.3,0.9,8.01,-4.41,0,6,0
14239,2010-01-28,2010,1,28,Palm Beach County,26.6557,-80.0232,1345,Exposed,0.0523,68.4,14.8,297.29,-0.15,2.52,-5.34,0,6,0.0111
12583,2010-01-28,2010,1,28,Monroe County,24.6061,-81.4291,3191,Sheltered,0.1852,65.38,3,296.75,-1.91,2.53,-9.23,0,6,0.023
13414,2010-01-28,2010,1,28,Miami-Dade County,25.3304,-80.1718,7154,Exposed,0.1093,55.99,8.8,297.07,-1.29,8.05,-7.58,0,6,0.0278
13426,2010-01-28,2010,1,28,Miami-Dade County,25.336,-80.1706,7105,Exposed,0.155,54.86,7.3,297.07,-1.29,8.05,-7.58,0,6,0.036000000000000004
14304,2010-01-28,2010,1,28,Martin County,27.1119,-80.1256,1178,Exposed,0.1073,57.69,3.8,262.15,-1.28,3.76,-7.11,0,6,0.060599999999999994
14316,2010-01-28,2010,1,28,Martin County,27.1317,-80.134,1049,Exposed,0.1064,57.69,3,296.09,-1.16,5.79,-7.02,0,6,0.060599999999999994
14266,2010-01-28,2010,1,28,Palm Beach County,26.7101,-80.03,327,Exposed,0.0461,88.08,2.8,297.29,0.77,7.86,-4.56,0,6,0.07139999999999999
14247,2010-01-28,2010,1,28,Palm Beach County,26.6811,-80.031,399,Exposed,0.0429,88.08,5.2,297.3,0.9,8.01,-4.41,0,6,0.0741
13748,2010-01-28,2010,1,28,Miami-Dade County,25.7932,-80.0968,2903,Exposed,0.0616,41.6,12.2,297.24,0.31,2.32,-5.28,0,6,0.0758
13454,2010-01-28,2010,1,28,Miami-Dade County,25.3613,-80.1885,4669,Sheltered,0.155,54.86,1.8,297.07,-1.29,8.05,-7.58,0,6,0.0766
13439,2010-01-28,2010,1,28,Miami-Dade County,25.3496,-80.1862,5368,Sheltered,0.155,54.86,4.4,297.07,-1.29,8.05,-7.58,0,6,0.08109999999999999
13988,2010-01-28,2010,1,28,Broward County,26.0713,-80.0912,1918,Exposed,0.0473,56.97,17.4,297.21,0.33,5.2,-5.28,0,6,0.1042
13566,2010-01-29,2010,1,29,Miami-Dade County,25.4636,-80.1681,1814,Sheltered,0.1441,48.9,3,297.01,-1.37,9.74,-8.17,0,6,0.08929999999999999
13113,2010-02-01,2010,2,1,Monroe County,24.9992,-80.4669,3321,Sheltered,0.1405,62.54,3,296.98,-0.29,2.5,-6.86,0,6,0.0204
12828,2010-02-01,2010,2,1,Monroe County,24.6895,-81.0302,3052,Sheltered,0.157,62.84,6.8,299.79,-2.96,0,-3,0,6,0.0338
12795,2010-02-01,2010,2,1,Monroe County,24.6715,-81.0506,3397,Sheltered,0.1541,62.84,4.6,296.95,0.25,2.49,-6.51,0,6,0.0417
12867,2010-02-02,2010,2,2,Monroe County,24.6979,-81.0255,2054,Sheltered,0.157,62.84,6.7,299.79,-2.96,0,-3,0,6,0
12868,2010-02-02,2010,2,2,Monroe County,24.6979,-81.0366,2419,Sheltered,0.157,62.84,3,296.95,0.25,2.49,-6.51,0,6,0.0043
12469,2010-02-02,2010,2,2,Monroe County,24.5632,-81.4772,5125,Sheltered,0.1564,58.42,7.4,296.87,-0.41,1.13,-7.38,0,6,0.0046
12631,2010-02-02,2010,2,2,Monroe County,24.6214,-81.3625,1065,Sheltered,0.1553,62.25,5.5,296.72,-2.25,4.28,-9.51,0,6,0.006999999999999999
12723,2010-02-02,2010,2,2,Monroe County,24.6398,-81.067,5648,Exposed,0.0889,62.59,4.9,297.05,0.01,1.31,-6.47,0,6,0.0070999999999999995
12872,2010-02-02,2010,2,2,Monroe County,24.6993,-80.9669,4569,Sheltered,0.1358,61.18,6.1,297.05,0.14,3.33,-6.41,0,6,0.0181
